id,umkm_id,type,amount,note,occurred_at,product_name
TRX399,UMKM053,0,571000.0,Tunai,2023-06-13 16:42:17,Setelan Anak Lucu
TRX400,UMKM053,1,772000.0,Gopay,2023-10-29 16:42:17,Jaket Bomber Pria
TRX401,UMKM053,0,329000.0,Transfer BNI,2024-02-15 16:42:17,Sepatu Sneakers
TRX402,UMKM053,0,475000.0,Cash,2023-08-04 16:42:17,Sepatu Sneakers
TRX403,UMKM053,1,904000.0,,2024-09-03 16:42:17,Kemeja Batik Pria
TRX404,UMKM054,1,272000.0,Transfer BRI,2025-06-19 22:00:15,Cermin Ukir
TRX405,UMKM054,1,266000.0,Gopay,2024-06-27 22:00:15,Hiasan Dinding Batik
TRX406,UMKM054,1,149000.0,Transfer BRI,2025-08-08 22:00:15,Vas Bunga Keramik
TRX407,UMKM055,1,238000.0,Pembayaran tunai,2022-11-16 21:59:04,Dadar Gulung
TRX408,UMKM055,0,287000.0,Tunai,2022-01-25 21:59:04,Bakso Mercon
TRX411,UMKM055,0,102000.0,,2023-01-17 21:59:04,Es Krim Lokal
TRX412,UMKM055,0,265000.0,Transfer Mandiri,2023-02-14 21:59:04,Opak Angin
TRX413,UMKM055,1,74000.0,,2023-04-07 21:59:04,Klepon
TRX414,UMKM055,1,40000.0,OVO,2023-02-09 21:59:04,Pudding Coklat
TRX415,UMKM055,1,146000.0,,2021-08-23 21:59:04,Dadar Gulung
TRX416,UMKM055,0,217000.0,,2022-09-08 21:59:04,Soto Ayam
TRX417,UMKM055,1,179000.0,Pembayaran tunai,2022-11-02 21:59:04,Risol Mayo
TRX418,UMKM055,0,264000.0,Tunai,2022-10-17 21:59:04,Dadar Gulung
TRX419,UMKM055,0,141000.0,Transfer BNI,2021-09-30 21:59:04,Dadar Gulung
TRX422,UMKM055,1,157000.0,,2022-09-27 21:59:04,Klepon
TRX423,UMKM056,1,255000.0,Dana,2024-02-08 09:40:20,Catering Pernikahan
TRX424,UMKM056,1,81000.0,Gopay,2024-07-22 09:40:20,Catering Kantor
TRX425,UMKM056,0,233000.0,Transfer Mandiri,2024-07-20 09:40:20,Bolu Kukus
TRX426,UMKM056,1,280000.0,Gopay,2025-04-01 09:40:20,Catering Kantor
TRX427,UMKM056,0,252000.0,Cash,2024-12-02 09:40:20,Basreng Kering
TRX428,UMKM056,0,181000.0,,2024-09-10 09:40:20,Keripik Singkong Pedas
TRX430,UMKM056,1,287000.0,Gopay,2024-05-10 09:40:20,Bolu Kukus
TRX431,UMKM056,0,283000.0,Transfer BNI,2023-12-09 09:40:20,Mie Ayam Pangsit
TRX432,UMKM056,1,198000.0,Transfer BCA,2024-07-21 09:40:20,Paket Prasmanan
TRX435,UMKM056,1,101000.0,Dana,2024-04-04 09:40:20,Bolu Kukus
TRX436,UMKM056,1,127000.0,Dana,2024-07-11 09:40:20,Paket Prasmanan
TRX437,UMKM056,0,297000.0,,2024-01-24 09:40:20,Catering Kantor
TRX438,UMKM056,0,201000.0,Tunai,2024-04-01 09:40:20,Es Krim Lokal
TRX439,UMKM056,0,124000.0,Transfer BNI,2024-02-07 09:40:20,Seblak Kering
TRX440,UMKM056,1,215000.0,OVO,2024-01-07 09:40:20,Bolu Kukus
TRX442,UMKM057,1,701000.0,Transfer BRI,2023-03-03 06:39:28,Sewa Pickup
TRX443,UMKM057,0,1575000.0,Transfer BNI,2022-01-31 06:39:28,Kurir Ekspres Lokal
TRX444,UMKM057,1,1018000.0,OVO,2022-11-30 06:39:28,Sewa Motor Harian
TRX445,UMKM057,0,1494000.0,Tunai,2022-05-10 06:39:28,Antar Jemput Bandara
TRX446,UMKM057,1,1920000.0,,2022-06-26 06:39:28,Sewa Motor Harian
TRX447,UMKM057,1,1711000.0,Dana,2022-01-31 06:39:28,Sewa Mobil Harian
TRX448,UMKM058,0,830000.0,Transfer Mandiri,2022-07-09 21:55:12,Antar Jemput Bandara
TRX449,UMKM058,1,840000.0,Transfer BRI,2021-08-11 21:55:12,Servis Rem
TRX450,UMKM058,1,1409000.0,Transfer BRI,2022-04-08 21:55:12,Servis Rem
TRX451,UMKM058,1,1672000.0,Dana,2023-02-28 21:55:12,Gudang Sewa
TRX454,UMKM058,0,361000.0,Cash,2022-08-01 21:55:12,Servis Rem
TRX455,UMKM059,1,2128000.0,Gopay,2023-06-14 03:53:20,Event Launching Produk
TRX456,UMKM059,1,251000.0,,2023-02-18 03:53:20,Gathering Perusahaan
TRX457,UMKM059,0,617000.0,,2023-12-18 03:53:20,Desain Feed Instagram
TRX458,UMKM059,1,2157000.0,,2023-01-08 03:53:20,Desain Logo
TRX459,UMKM059,1,2517000.0,,2023-12-19 03:53:20,Gathering Perusahaan
TRX460,UMKM059,1,1459000.0,Transfer BCA,2023-12-10 03:53:20,Event Launching Produk
TRX461,UMKM059,1,511000.0,Dana,2022-10-19 03:53:20,Event Launching Produk
TRX462,UMKM059,1,1903000.0,OVO,2023-07-25 03:53:20,Desain Banner
TRX463,UMKM059,1,508000.0,OVO,2024-01-04 03:53:20,Gathering Perusahaan
TRX464,UMKM060,1,284000.0,Gopay,2023-05-01 08:49:18,Layanan Bidan
TRX465,UMKM060,0,481000.0,Cash,2023-06-19 08:49:18,Kunyit Asam
TRX466,UMKM060,0,248000.0,Transfer BNI,2023-03-16 08:49:18,Omega 3 Kapsul
TRX467,UMKM060,1,22000.0,OVO,2024-08-17 08:49:18,Layanan Bidan
TRX468,UMKM060,1,384000.0,Gopay,2024-01-12 08:49:18,Layanan Bidan
TRX469,UMKM061,1,197000.0,Transfer BRI,2024-06-09 11:04:43,Dress Casual
TRX470,UMKM061,1,469000.0,,2025-10-27 11:04:43,Celana Pendek Anak
TRX471,UMKM061,1,941000.0,Gopay,2024-04-19 11:04:43,Heels Wanita
TRX472,UMKM061,0,720000.0,Transfer BNI,2024-06-27 11:04:43,Tas Kulit Mini
TRX473,UMKM061,1,208000.0,Transfer BRI,2025-10-28 11:04:43,Setelan Anak Lucu
TRX474,UMKM061,0,126000.0,Tunai,2024-06-27 11:04:43,Gamis Syari
TRX475,UMKM061,0,530000.0,Transfer Mandiri,2024-05-04 11:04:43,Kaos Polos Pria
TRX476,UMKM062,1,850000.0,Dana,2023-07-14 01:20:11,Dress Casual
TRX477,UMKM062,1,321000.0,,2022-02-04 01:20:11,Dress Casual
TRX478,UMKM062,0,396000.0,,2023-07-28 01:20:11,Heels Wanita
TRX479,UMKM062,1,688000.0,Pembayaran tunai,2021-10-08 01:20:11,Dress Casual
TRX480,UMKM062,1,759000.0,Transfer BCA,2021-09-20 01:20:11,Dress Casual
TRX481,UMKM062,1,457000.0,Transfer BRI,2021-12-16 01:20:11,Dress Casual
TRX482,UMKM063,1,2761000.0,,2021-07-20 23:23:19,Gathering Perusahaan
TRX483,UMKM063,0,428000.0,,2022-11-04 23:23:19,Konsultasi Hukum
TRX484,UMKM063,0,1445000.0,Cash,2021-06-16 23:23:19,Paket Ulang Tahun
TRX485,UMKM063,1,2862000.0,Transfer BCA,2022-04-30 23:23:19,Konsultasi Pajak
TRX486,UMKM063,1,2285000.0,,2022-11-19 23:23:19,Data Entry
TRX488,UMKM063,1,1397000.0,Transfer BRI,2022-12-02 23:23:19,Data Entry
TRX489,UMKM063,1,2667000.0,Transfer BRI,2021-11-02 23:23:19,Paket Ulang Tahun
TRX490,UMKM063,1,2098000.0,Pembayaran tunai,2023-01-16 23:23:19,Konsultasi Pajak
TRX491,UMKM063,0,2316000.0,Cash,2022-05-15 23:23:19,Voice Over
TRX492,UMKM064,1,33000.0,Pembayaran tunai,2022-09-04 10:05:42,Jahe Merah Instan
TRX494,UMKM064,1,50000.0,OVO,2022-10-15 10:05:42,Layanan Bidan
TRX495,UMKM064,1,135000.0,Pembayaran tunai,2023-04-07 10:05:42,Jamu Beras Kencur
TRX496,UMKM064,1,338000.0,Pembayaran tunai,2022-09-19 10:05:42,Konsultasi Dokter
TRX497,UMKM064,1,365000.0,,2024-05-25 10:05:42,Jahe Merah Instan
TRX498,UMKM065,0,5208000.0,Tunai,2023-05-07 02:09:57,Jual Rumah KPR
TRX500,UMKM066,1,235000.0,Transfer BCA,2022-12-26 00:59:26,Kursus Menjahit
TRX501,UMKM066,0,938000.0,Transfer Mandiri,2022-02-26 00:59:26,Pelatihan Sales
TRX502,UMKM066,0,251000.0,Transfer BNI,2021-12-11 00:59:26,Kursus Python Pemula
TRX503,UMKM066,1,1347000.0,Dana,2022-10-23 00:59:26,Kursus Menjahit
TRX504,UMKM067,1,2983000.0,,2023-06-26 13:46:45,Desain Feed Instagram
TRX505,UMKM067,0,511000.0,-,2024-03-30 13:46:45,Paket Ulang Tahun
TRX506,UMKM067,1,1917000.0,OVO,2023-01-01 13:46:45,Desain Feed Instagram
TRX507,UMKM067,1,781000.0,Gopay,2023-02-25 13:46:45,Desain Feed Instagram
TRX509,UMKM067,1,1326000.0,Gopay,2023-09-13 13:46:45,Desain Feed Instagram
TRX510,UMKM067,1,218000.0,Transfer BRI,2024-04-22 13:46:45,Desain Feed Instagram
TRX511,UMKM068,0,28000.0,,2022-06-25 07:19:32,Bakso Mercon
TRX513,UMKM068,1,33000.0,OVO,2022-08-04 07:19:32,Seblak Kering
TRX514,UMKM068,0,155000.0,Transfer BNI,2023-06-22 07:19:32,Kopi Susu
TRX515,UMKM068,0,188000.0,Transfer BNI,2023-01-26 07:19:32,Catering Kantor
TRX516,UMKM068,1,196000.0,Dana,2022-05-03 07:19:32,Seblak Kering
TRX517,UMKM068,1,225000.0,Dana,2023-04-30 07:19:32,Seblak Kering
TRX518,UMKM068,1,79000.0,,2022-04-05 07:19:32,Seblak Kering
TRX519,UMKM068,1,130000.0,Transfer BCA,2022-10-12 07:19:32,Seblak Kering
TRX521,UMKM068,1,215000.0,OVO,2023-03-22 07:19:32,Opak Angin
TRX522,UMKM068,1,294000.0,Gopay,2022-01-27 07:19:32,Opak Angin
TRX523,UMKM068,1,97000.0,,2023-03-04 07:19:32,Opak Angin
TRX524,UMKM068,1,92000.0,,2023-08-16 07:19:32,Opak Angin
TRX525,UMKM068,1,94000.0,OVO,2023-02-10 07:19:32,Opak Angin
TRX526,UMKM068,1,45000.0,,2023-04-03 07:19:32,Opak Angin
TRX527,UMKM068,1,200000.0,Transfer BRI,2022-12-29 07:19:32,Opak Angin
TRX528,UMKM068,0,128000.0,Tunai,2023-07-18 07:19:32,Gado-Gado
TRX529,UMKM068,1,259000.0,Transfer BRI,2022-09-07 07:19:32,Opak Angin
TRX530,UMKM068,1,78000.0,,2022-12-25 07:19:32,Seblak Kering
TRX531,UMKM069,1,128000.0,Dana,2024-05-28 04:35:45,Bibit Jagung Hibrida
TRX532,UMKM069,1,246000.0,OVO,2024-02-10 04:35:45,Bibit Jagung Hibrida
TRX533,UMKM069,0,140000.0,,2023-12-13 04:35:45,Pupuk Kompos
TRX534,UMKM069,1,245000.0,Transfer BCA,2024-04-04 04:35:45,Bibit Jagung Hibrida
TRX535,UMKM069,1,140000.0,OVO,2024-05-18 04:35:45,Bibit Jagung Hibrida
TRX536,UMKM070,0,1415000.0,Cash,2022-12-20 13:22:29,Bimbel SBMPTN
TRX537,UMKM070,1,69000.0,Gopay,2023-10-09 13:22:29,Bimbel Bahasa Inggris
TRX538,UMKM070,1,1002000.0,OVO,2022-01-31 13:22:29,Kursus Memasak
TRX539,UMKM070,1,639000.0,Gopay,2022-07-13 13:22:29,Bimbel UN SD
TRX541,UMKM071,1,1169000.0,Transfer BCA,2022-03-02 20:11:35,Buku Motivasi
TRX542,UMKM071,0,373000.0,Transfer BNI,2022-10-13 20:11:35,Kursus Memasak
TRX543,UMKM071,0,201000.0,,2023-02-28 20:11:35,Bimbel Bahasa Inggris
TRX544,UMKM071,1,954000.0,Transfer BCA,2023-03-12 20:11:35,Workshop Fotografi
TRX545,UMKM071,1,757000.0,Gopay,2022-02-13 20:11:35,Buku Motivasi
TRX546,UMKM071,1,1253000.0,Gopay,2021-09-02 20:11:35,Workshop Fotografi
TRX548,UMKM072,1,3575000.0,Gopay,2024-01-15 14:16:17,Instalasi CCTV
TRX549,UMKM072,1,2148000.0,Pembayaran tunai,2025-04-09 14:16:17,App Mobile Android
TRX550,UMKM072,1,3842000.0,,2025-02-28 14:16:17,App Mobile Android
TRX551,UMKM072,0,2574000.0,Transfer Mandiri,2024-02-20 14:16:17,Sistem Irigasi Otomatis
TRX552,UMKM072,0,1731000.0,Cash,2024-03-22 14:16:17,Aplikasi HR
TRX553,UMKM072,1,3251000.0,,2025-01-13 14:16:17,App Mobile Android
TRX554,UMKM072,1,4058000.0,OVO,2024-10-28 14:16:17,App Mobile Android
TRX556,UMKM072,0,2043000.0,Cash,2024-06-11 14:16:17,Sistem Irigasi Otomatis
TRX557,UMKM073,1,205000.0,Gopay,2023-08-17 18:48:30,Pupuk Organik Cair
TRX559,UMKM073,1,161000.0,OVO,2022-06-02 18:48:30,Singkong Segar
TRX560,UMKM073,0,161000.0,Cash,2023-04-26 18:48:30,Selai Nanas
TRX561,UMKM073,1,21000.0,Transfer BCA,2022-11-12 18:48:30,Pupuk Organik Cair
TRX562,UMKM073,1,212000.0,OVO,2023-11-26 18:48:30,Pupuk Organik Cair
TRX563,UMKM074,1,145000.0,Transfer BRI,2025-02-22 17:47:18,Nasi Padang
TRX564,UMKM074,0,9000.0,Transfer Mandiri,2024-02-04 17:47:18,Opak Angin
TRX565,UMKM074,1,294000.0,,2023-12-27 17:47:18,Pecel Lele
TRX566,UMKM074,1,30000.0,Gopay,2024-10-24 17:47:18,Gado-Gado
TRX567,UMKM074,1,259000.0,Dana,2024-01-22 17:47:18,Es Campur
TRX568,UMKM074,0,151000.0,,2024-06-24 17:47:18,Catering Pernikahan
TRX569,UMKM074,1,122000.0,,2023-08-01 17:47:18,Catering Pernikahan
TRX570,UMKM074,1,185000.0,Gopay,2024-09-21 17:47:18,Paket Prasmanan
TRX571,UMKM074,0,117000.0,Tunai,2024-10-01 17:47:18,Basreng Kering
TRX572,UMKM074,1,102000.0,Dana,2023-09-29 17:47:18,Catering Pernikahan
TRX573,UMKM075,1,2643000.0,Transfer BCA,2025-01-23 11:14:01,Desain Undangan
TRX574,UMKM075,1,1126000.0,,2024-07-04 11:14:01,Servis Mesin Cuci
TRX576,UMKM075,1,2800000.0,,2025-01-18 11:14:01,Desain Undangan
TRX577,UMKM075,1,2888000.0,Transfer BCA,2023-10-11 11:14:01,Servis Kulkas
TRX578,UMKM075,1,660000.0,,2023-05-31 11:14:01,Desain Undangan
TRX579,UMKM075,1,2673000.0,Gopay,2023-12-04 11:14:01,Servis AC Split
TRX580,UMKM076,1,74000.0,Transfer BCA,2024-05-29 09:24:09,Miniatur Rumah Kayu
TRX581,UMKM076,1,487000.0,Pembayaran tunai,2024-07-02 09:24:09,Tas Rajut
TRX582,UMKM076,1,346000.0,Dana,2023-09-29 09:24:09,Tas Rajut
TRX583,UMKM076,1,355000.0,Gopay,2023-12-24 09:24:09,Miniatur Rumah Kayu
TRX584,UMKM077,1,25000.0,,2024-02-05 18:50:34,Bakso Mercon
TRX585,UMKM077,1,163000.0,,2025-05-11 18:50:34,Bakso Mercon
TRX586,UMKM077,0,230000.0,Tunai,2024-08-22 18:50:34,Snack Box Meeting
TRX587,UMKM077,1,22000.0,-,2025-08-25 18:50:34,Bakso Mercon
TRX588,UMKM077,1,191000.0,OVO,2024-07-26 18:50:34,Bakso Mercon
TRX589,UMKM077,0,72000.0,Transfer Mandiri,2024-08-21 18:50:34,Es Teh Manis
TRX590,UMKM077,0,51000.0,Tunai,2025-07-04 18:50:34,Lontong Sayur
TRX591,UMKM077,1,156000.0,Transfer BCA,2024-10-20 18:50:34,Bakso Mercon
TRX592,UMKM077,1,172000.0,Gopay,2024-06-25 18:50:34,Klepon
TRX593,UMKM077,1,217000.0,Transfer BRI,2024-07-27 18:50:34,Bakso Mercon
TRX594,UMKM077,1,94000.0,-,2025-03-30 18:50:34,Klepon
TRX595,UMKM077,1,107000.0,Gopay,2025-08-30 18:50:34,Catering Pernikahan
TRX596,UMKM077,0,72000.0,Transfer BNI,2025-04-14 18:50:34,Es Teh Manis
TRX597,UMKM078,1,4518000.0,,2023-05-26 22:44:58,Pembuatan Website
TRX598,UMKM078,1,3097000.0,,2022-10-26 22:44:58,Pembuatan Website
TRX599,UMKM078,1,4448000.0,,2022-11-20 22:44:58,Pembuatan Website
TRX600,UMKM078,1,4210000.0,,2022-07-17 22:44:58,Pembuatan Website
TRX601,UMKM078,0,2332000.0,,2023-09-22 22:44:58,Sensor Suhu Gudang
TRX603,UMKM079,0,218000.0,,2022-06-22 12:49:32,Sweater Pria
TRX605,UMKM079,1,985000.0,Transfer BCA,2023-11-25 12:49:32,Heels Wanita
TRX606,UMKM079,0,894000.0,Cash,2023-09-07 12:49:32,Dompet Wanita
TRX607,UMKM079,0,543000.0,Transfer Mandiri,2024-01-28 12:49:32,Sepatu Boots
TRX608,UMKM080,1,1701000.0,OVO,2022-06-19 06:49:29,Sewa Motor Harian
TRX609,UMKM080,0,654000.0,Transfer BNI,2023-01-20 06:49:29,Sewa Motor Harian
TRX610,UMKM080,0,1578000.0,Tunai,2024-01-26 06:49:29,Antar Jemput Bandara
TRX611,UMKM080,1,1832000.0,,2022-09-28 06:49:29,Study Tour
TRX612,UMKM080,1,743000.0,,2023-05-16 06:49:29,Study Tour
TRX613,UMKM080,0,1697000.0,Transfer Mandiri,2022-12-23 06:49:29,Cuci Mobil
TRX614,UMKM080,0,285000.0,Cash,2023-07-30 06:49:29,Pengiriman Barang Kota
TRX615,UMKM080,1,1009000.0,Dana,2023-02-18 06:49:29,Study Tour
TRX616,UMKM081,1,408000.0,Gopay,2024-09-08 04:14:35,Servis Mesin Cuci
TRX617,UMKM081,1,676000.0,Dana,2024-06-27 04:14:35,Penulisan Artikel SEO
TRX618,UMKM081,0,1024000.0,,2024-03-15 04:14:35,Penulisan Artikel SEO
TRX619,UMKM081,0,2870000.0,Transfer Mandiri,2024-10-12 04:14:35,Konsultasi Bisnis
TRX620,UMKM081,1,2862000.0,Pembayaran tunai,2025-06-27 04:14:35,Data Entry
TRX621,UMKM081,0,1727000.0,Transfer Mandiri,2025-11-08 04:14:35,Desain Logo
TRX622,UMKM082,0,1782000.0,Transfer Mandiri,2024-08-25 04:34:47,Antar Jemput Sekolah
TRX623,UMKM082,0,1697000.0,Transfer BNI,2025-02-06 04:34:47,Servis Rem
TRX624,UMKM082,0,1191000.0,Transfer Mandiri,2023-09-17 04:34:47,Sewa Mobil Harian
TRX625,UMKM082,1,799000.0,OVO,2023-08-31 04:34:47,Driver Harian
TRX626,UMKM082,1,234000.0,OVO,2023-05-29 04:34:47,Tune Up Mobil
TRX627,UMKM082,1,1669000.0,Transfer BRI,2024-07-06 04:34:47,Sewa Motor Harian
TRX628,UMKM082,1,858000.0,Transfer BRI,2024-04-28 04:34:47,Tune Up Mobil
TRX629,UMKM082,1,78000.0,OVO,2024-03-05 04:34:47,Balancing Roda
TRX630,UMKM083,0,1183000.0,,2024-02-20 09:58:57,Data Entry
TRX631,UMKM083,1,2297000.0,Pembayaran tunai,2025-07-04 09:58:57,Konsultasi Pajak
TRX632,UMKM083,1,606000.0,,2025-04-11 09:58:57,Editing Video
TRX634,UMKM083,1,1609000.0,,2024-10-04 09:58:57,Desain Banner
TRX635,UMKM083,1,2855000.0,Transfer BCA,2024-12-12 09:58:57,Desain Kemasan
TRX636,UMKM083,1,2853000.0,Transfer BCA,2025-07-13 09:58:57,Editing Video
TRX637,UMKM083,0,1173000.0,Tunai,2024-06-20 09:58:57,Data Entry
TRX638,UMKM083,1,2494000.0,,2025-03-20 09:58:57,Desain Logo
TRX639,UMKM083,0,1660000.0,Transfer BNI,2025-05-03 09:58:57,Seminar Nasional
TRX640,UMKM084,1,195000.0,,2024-10-17 01:56:52,Paket Nasi Box
TRX641,UMKM084,1,60000.0,Transfer BCA,2023-06-06 01:56:52,Klepon
TRX642,UMKM084,0,124000.0,,2023-05-28 01:56:52,Pecel Lele
TRX643,UMKM084,0,246000.0,,2024-01-03 01:56:52,Lontong Sayur
TRX644,UMKM084,0,17000.0,,2023-09-22 01:56:52,Rendang Padang
TRX646,UMKM084,1,172000.0,OVO,2023-08-04 01:56:52,Pudding Coklat
TRX648,UMKM084,0,37000.0,Cash,2023-12-27 01:56:52,Es Campur
TRX649,UMKM084,0,242000.0,,2024-05-26 01:56:52,Catering Pernikahan
TRX650,UMKM084,0,159000.0,Transfer BNI,2023-12-16 01:56:52,Rendang Padang
TRX651,UMKM084,0,214000.0,Cash,2025-02-04 01:56:52,Nasi Padang
TRX652,UMKM084,0,64000.0,,2024-07-26 01:56:52,Basreng Kering
TRX653,UMKM084,1,76000.0,Transfer BRI,2024-09-08 01:56:52,Risol Mayo
TRX654,UMKM084,0,28000.0,Transfer Mandiri,2025-02-09 01:56:52,Rendang Padang
TRX655,UMKM085,1,29000.0,,2024-05-09 11:44:10,Abon Ikan
TRX656,UMKM085,1,165000.0,Transfer BCA,2025-04-26 11:44:10,Tepung Mocaf
TRX657,UMKM085,0,262000.0,Transfer BNI,2024-09-28 11:44:10,Selai Nanas
TRX658,UMKM086,1,1051000.0,,2022-02-15 01:43:37,App Mobile Android
TRX659,UMKM086,1,896000.0,,2021-06-14 01:43:37,Aplikasi Kasir UMKM
TRX660,UMKM086,0,2023000.0,Transfer BNI,2022-01-13 01:43:37,Aplikasi Kasir UMKM
TRX661,UMKM086,1,4503000.0,Pembayaran tunai,2023-04-13 01:43:37,Kamera IP CCTV
TRX662,UMKM086,1,1211000.0,,2022-10-24 01:43:37,Sistem ERP
TRX663,UMKM086,1,3283000.0,Pembayaran tunai,2022-03-20 01:43:37,Platform E-commerce
TRX664,UMKM086,1,3816000.0,OVO,2021-10-12 01:43:37,Aplikasi Absensi
TRX665,UMKM086,1,3139000.0,Transfer BRI,2023-01-08 01:43:37,App Mobile Android
TRX666,UMKM087,1,368000.0,,2023-06-29 08:06:07,Miniatur Rumah Kayu
TRX667,UMKM087,1,405000.0,OVO,2022-08-18 08:06:07,Lampu Botol Kaca
TRX668,UMKM087,1,381000.0,Dana,2022-09-22 08:06:07,Miniatur Rumah Kayu
TRX669,UMKM087,1,301000.0,OVO,2022-08-30 08:06:07,Lampu Botol Kaca
TRX670,UMKM087,1,239000.0,Dana,2023-04-20 08:06:07,Lampu Botol Kaca
TRX671,UMKM087,1,325000.0,Transfer BCA,2023-06-07 08:06:07,Miniatur Rumah Kayu
TRX672,UMKM088,1,732000.0,Transfer BRI,2023-02-07 03:13:59,Penerjemah Dokumen
TRX673,UMKM088,0,1799000.0,Tunai,2021-11-01 03:13:59,Konsultasi Bisnis
TRX674,UMKM088,1,2782000.0,OVO,2022-03-08 03:13:59,Desain Feed Instagram
TRX675,UMKM088,1,505000.0,Transfer BCA,2021-12-25 03:13:59,Desain Feed Instagram
TRX676,UMKM088,0,2104000.0,,2022-08-27 03:13:59,Servis HP
TRX677,UMKM088,1,2621000.0,Dana,2022-11-28 03:13:59,Penerjemah Dokumen
TRX678,UMKM088,0,1771000.0,,2022-12-09 03:13:59,Desain Banner
TRX679,UMKM089,0,2391000.0,,2025-09-13 17:58:05,IT Support Bulanan
TRX680,UMKM089,1,368000.0,Transfer BCA,2025-11-09 17:58:05,Website Company Profile
TRX681,UMKM089,1,3135000.0,Transfer BRI,2025-10-07 17:58:05,Software Akuntansi
TRX682,UMKM089,0,1879000.0,Transfer BNI,2024-02-07 17:58:05,Monitoring Listrik IoT
TRX683,UMKM090,0,252000.0,,2022-11-14 14:43:32,Miniatur Rumah Kayu
TRX684,UMKM090,1,252000.0,OVO,2021-07-02 14:43:32,Pot Tanah Liat
TRX685,UMKM090,1,145000.0,Gopay,2022-06-11 14:43:32,Pot Tanah Liat
TRX686,UMKM091,1,3071000.0,,2023-02-03 10:35:56,Smart Lock Pintu
TRX687,UMKM091,1,913000.0,Pembayaran tunai,2023-01-13 10:35:56,Smart Lock Pintu
TRX688,UMKM091,0,3109000.0,,2023-07-02 10:35:56,Aplikasi Inventory
TRX689,UMKM091,1,4560000.0,Transfer BRI,2024-03-13 10:35:56,Smart Lock Pintu
TRX690,UMKM091,0,3038000.0,Transfer BNI,2023-02-18 10:35:56,Instalasi CCTV
TRX691,UMKM091,1,596000.0,Transfer BCA,2023-04-28 10:35:56,Website Company Profile
TRX692,UMKM091,0,3361000.0,,2023-06-15 10:35:56,Software Akuntansi
TRX693,UMKM091,0,2360000.0,,2023-05-14 10:35:56,Pembuatan Website
TRX694,UMKM092,0,244000.0,Transfer Mandiri,2023-02-10 00:16:37,Topi Baseball
TRX695,UMKM092,0,175000.0,Cash,2021-10-21 00:16:37,Celana Pendek Anak
TRX696,UMKM092,1,918000.0,OVO,2022-06-01 00:16:37,Kalung Emas Muda
TRX697,UMKM092,1,893000.0,,2022-03-23 00:16:37,Baju Tidur Anak
TRX699,UMKM092,1,143000.0,Pembayaran tunai,2022-08-29 00:16:37,Kalung Emas Muda
TRX700,UMKM092,0,728000.0,,2021-09-29 00:16:37,Polo Shirt Pria
TRX701,UMKM092,0,267000.0,,2022-12-09 00:16:37,Sepatu Boots
TRX702,UMKM092,0,707000.0,,2022-08-20 00:16:37,Blouse Wanita
TRX703,UMKM092,0,704000.0,,2022-07-31 00:16:37,Celana Kulot
TRX704,UMKM092,1,661000.0,OVO,2021-09-11 00:16:37,Kalung Emas Muda
TRX705,UMKM092,0,71000.0,Cash,2022-09-10 00:16:37,Ikat Pinggang Pria
TRX706,UMKM093,0,1328000.0,,2024-04-07 19:09:19,Desain Interior Ruang Tamu
TRX707,UMKM093,1,5964000.0,Gopay,2023-03-27 19:09:19,Kost Putri Full Fasilitas
TRX708,UMKM093,0,4490000.0,,2024-10-12 19:09:19,Pemasangan Wallpaper
TRX709,UMKM094,1,307000.0,Gopay,2023-08-10 12:19:59,Kursus Editing Video
TRX710,UMKM094,0,1206000.0,Transfer Mandiri,2023-05-12 12:19:59,Buku Bisnis Online
TRX711,UMKM094,1,470000.0,Pembayaran tunai,2024-05-21 12:19:59,Workshop Fotografi
TRX712,UMKM094,1,190000.0,,2024-08-26 12:19:59,Kursus Editing Video
TRX715,UMKM095,1,325000.0,Gopay,2023-07-25 02:08:48,Pot Tanah Liat
TRX716,UMKM095,0,135000.0,Transfer BNI,2023-08-23 02:08:48,Gelang Manik Handmade
TRX717,UMKM095,0,441000.0,Tunai,2024-04-03 02:08:48,Vas Bunga Keramik
TRX719,UMKM095,1,144000.0,Transfer BCA,2024-03-20 02:08:48,Pot Tanah Liat
TRX720,UMKM095,1,193000.0,Pembayaran tunai,2025-01-06 02:08:48,Mainan Edukatif Kayu
TRX721,UMKM096,1,842000.0,Transfer BRI,2022-12-29 15:21:40,Dress Casual
TRX722,UMKM096,1,201000.0,Gopay,2022-07-19 15:21:40,Celana Pendek Anak
TRX723,UMKM096,0,857000.0,Transfer BNI,2023-12-22 15:21:40,Anting Mutiara
TRX724,UMKM096,1,972000.0,Transfer BRI,2022-07-01 15:21:40,Heels Wanita
TRX725,UMKM096,0,660000.0,Transfer BNI,2023-04-25 15:21:40,Dompet Wanita
TRX726,UMKM096,1,52000.0,Dana,2022-04-28 15:21:40,Celana Pendek Anak
TRX727,UMKM096,1,333000.0,,2023-09-28 15:21:40,Atasan Motif
TRX728,UMKM096,0,929000.0,Cash,2023-12-08 15:21:40,Dress Anak Pesta
TRX729,UMKM097,0,84000.0,Tunai,2023-12-28 19:27:56,Mesin Pompa Air
TRX730,UMKM097,1,76000.0,,2023-09-19 19:27:56,Pupuk Organik Cair
TRX731,UMKM097,0,286000.0,Transfer Mandiri,2024-06-10 19:27:56,Pupuk NPK Mutiara
TRX732,UMKM097,1,138000.0,,2024-02-07 19:27:56,Tepung Mocaf
