id,umkm_id,name,category,base_price,created_at,updated_at
PRD265,UMKM094,Kursus Memasak,Kursus Offline,400000,2022-12-25 12:19:59,2022-12-25 12:19:59
PRD266,UMKM095,Pot Tanah Liat,Dekorasi Rumah,479000,2023-06-17 02:08:48,2024-02-24 02:08:48
PRD267,UMKM095,Mainan Edukatif Kayu,Kerajinan Kayu,219000,2023-07-03 02:08:48,2024-01-04 02:08:48
PRD268,UMKM096,Atasan Wanita Motif,Pakaian Wanita,294000,2022-03-20 15:21:40,2022-03-20 15:21:40
PRD269,UMKM096,Sepatu Formal Pria,Sepatu,56000,2022-03-10 15:21:40,2022-11-11 15:21:40
PRD270,UMKM096,Celana Pendek Anak,Pakaian Anak,152000,2022-04-11 15:21:40,2022-04-25 15:21:40
PRD271,UMKM096,Gmais Syari,Pakaian Wanita,198000,2022-04-05 15:21:40,2022-09-02 15:21:40
PRD273,UMKM097,Pupuk Ure a50kg,Pupuk,258000,2023-05-27 19:27:56,2023-11-01 19:27:56
PRD274,UMKM097,Tepung Mocaf,Produk Olahan,148000,2023-04-19 19:27:56,2023-12-17 19:27:56
PRD275,UMKM098,Vitamin C 1000mg,Suplemen,488000,2022-05-07 20:43:03,2022-09-20 20:43:03
PRD276,UMKM098,Pijat Tradisional,Perawatan,342000,2022-05-13 20:43:03,2023-02-16 20:43:03
PRD277,UMKM099,Snack Box Meeting,Catering,7000,2021-10-08 22:57:32,2022-04-16 22:57:32
PRD278,UMKM099,Gado-Gado,Makanan Berat,5000,2021-09-10 22:57:32,2022-03-19 22:57:32
PRD282,UMKM101,Sewa Motor Harian,Sewa Kendaraan,1459000,2021-12-03 07:20:41,2022-02-19 07:20:41
PRD283,UMKM101,Paket Wisata Bali,Travel,1190000,2021-12-18 07:20:41,2022-02-06 07:20:41
PRD284,UMKM102,Pisang Nugget,Snack,39000,2023-12-27 10:58:35,2024-06-21 10:58:35
PRD285,UMKM103,Workshop Fotografi,Pelatihan,1265000,2021-03-09 03:49:18,2021-10-07 03:49:18
PRD286,UMKM104,Ubi Jalar,Hasil Panen,90000,2022-12-14 22:14:44,2023-04-10 22:14:44
PRD287,UMKM104,Pupuk Urea 50kg,Pupuk,122000,2022-11-07 22:14:44,2023-05-25 22:14:44
PRD288,UMKM104,Singkong Segar,Hasil Panen,143000,2022-12-16 22:14:44,2023-07-19 22:14:44
PRD289,UMKM105,Brownies Kukus,Dessert,5000,2022-01-06 14:16:42,2022-09-07 14:16:42
PRD290,UMKM106,Kalsium Tablet,Suplemen,52000,2023-11-22 01:24:57,2024-03-22 01:24:57
PRD291,UMKM106,Tensimeter Digital  ,Alat Kesehatan,443000,2023-12-02 01:24:57,2024-01-12 01:24:57
PRD292,UMKM106,Kunyit Asam,Obat Herbal,365000,2023-12-20 01:24:57,2024-01-07 01:24:57
PRD293,UMKM107,Brownies Kukus,Dessert,43000,2021-08-21 06:18:32,2022-05-13 06:18:32
PRD294,UMKM108,Atasan Wanita Motif,Pakaian Wanita,263000,2023-11-02 22:25:21,2024-01-17 22:25:21
PRD295,UMKM108,Rmoper Bayi,Pakaian Anak,480000,2023-11-01 22:25:21,2024-06-18 22:25:21
PRD296,UMKM108,Kaos Polos rPia,Pakaian Pria,356000,2023-11-04 22:25:21,2024-01-29 22:25:21
PRD297,UMKM108,Romper Bayi,Pakaian Anak,398000,2023-11-08 22:25:21,2024-02-15 22:25:21
PRD298,UMKM108,Heels Wanita,Sepatu,225000,2023-11-24 22:25:21,2024-06-28 22:25:21
PRD300,UMKM109,Vest Pria,Pakaian Pria,414000,2021-12-01 07:20:57,2022-02-15 07:20:57
PRD301,UMKM109,Slip On Polos,Sepatu,377000,2021-11-06 07:20:57,2022-03-19 07:20:57
PRD302,UMKM109,Kemeja Batik Pria,Pakaian Pria,265000,2021-12-02 07:20:57,2022-01-06 07:20:57
PRD303,UMKM110,Atasan Wanita Motif,Pakaian Anak,242000,2022-07-12 06:55:56,2023-04-23 06:55:56
PRD304,UMKM110,Heels aWnita,Sepatu,334000,2022-06-19 06:55:56,2022-12-03 06:55:56
PRD305,UMKM110,Romper Bayi,Pakaian Anak,252000,2022-07-16 06:55:56,2023-04-09 06:55:56
PRD306,UMKM110,Slip On Polos,Sepatu,186000,2022-07-28 06:55:56,2022-08-04 06:55:56
PRD308,UMKM111,Mug Foto,Souvenir,486000,2022-12-16 21:04:33,2023-02-12 21:04:33
PRD309,UMKM111,Cermin Ukir,Dekorasi Rumah,416000,2022-12-19 21:04:33,2023-03-05 21:04:33
PRD310,UMKM111,Jam Dinding Kayu,Kerajinan Kayu,418000,2022-11-30 21:04:33,2023-09-25 21:04:33
PRD311,UMKM111,Gelang Manik Handmade,Aksesoris Handmade,422000,2022-12-24 21:04:33,2023-02-14 21:04:33
PRD312,UMKM112,Paket Nasi Box 50 pax,Catering,40000,2021-04-28 21:53:31,2022-02-11 21:53:31
PRD313,UMKM113,Kue Cubit,Snack,15000,2023-12-04 11:10:29,2024-04-29 11:10:29
PRD314,UMKM113,Lontong Sayur,Makanan Berat,20000,2023-11-17 11:10:29,2024-05-12 11:10:29
PRD315,UMKM113,Ctaering Kantor Harian,Catering,45000,2023-11-17 11:10:29,2024-04-01 11:10:29
PRD317,UMKM114,Sewa Pickup Barang,Sewa Kendaraan,519000,2021-03-14 15:49:19,2021-11-12 15:49:19
PRD318,UMKM114,Jasa Packing Barang,Logistik,1733000,2021-03-17 15:49:19,2021-03-17 15:49:19
PRD319,UMKM115,Antar Jemput Bandara,Jasa Antar Jemput,115000,2023-07-16 02:18:35,2023-09-28 02:18:35
PRD320,UMKM115,Sewa Truk Ekspedisi,Sewa Kendaraan,1698000,2023-08-24 02:18:35,2024-03-17 02:18:35
PRD321,UMKM115,Study Tour,Travel,1975000,2023-07-16 02:18:35,2023-07-16 02:18:35
PRD322,UMKM116,Voice Over  ,Freelance,1456000,2021-12-04 15:37:57,2022-05-23 15:37:57
PRD323,UMKM116,Voice Over,Freelance,593000,2021-10-16 15:37:57,2021-11-11 15:37:57
PRD324,UMKM116,Konsultasi HR,Konsultasi,494000,2021-12-07 15:37:57,2022-04-24 15:37:57
PRD326,UMKM116,Servis TV LED,Servis,1696000,2021-11-14 15:37:57,2022-04-19 15:37:57
PRD327,UMKM117,Nebulizer,Alat Kesehatan,176000,2021-10-21 09:37:54,2022-06-30 09:37:54
PRD328,UMKM117,Kunyit Asam,Obat Herbal,220000,2021-11-20 09:37:54,2022-01-10 09:37:54
PRD329,UMKM117,Timbangan Badan,Alat Kesehatan,152000,2021-10-26 09:37:54,2022-02-20 09:37:54
PRD330,UMKM118,Sepatu Sneakers,Sepatu,469000,2023-06-28 11:15:28,2024-02-10 11:15:28
PRD331,UMKM118,Kalung Emas Muda,Aksesoris,273000,2023-07-31 11:15:28,2024-01-12 11:15:28
PRD332,UMKM119,Kemeja Pria Casual,Pakaian Pria,195000,2021-11-20 02:16:12,2022-06-22 02:16:12
PRD333,UMKM120,Servis Laptop,Servis,467000,2024-02-09 01:14:20,2024-03-26 01:14:20
PRD335,UMKM121,Probiotik Sachet,Suplemen,48000,2023-07-13 03:29:41,2024-02-07 03:29:41
PRD336,UMKM122,Sewa Kios Pasar,Sewa Properti,3956000,2021-05-30 02:53:36,2022-02-19 02:53:36
PRD337,UMKM122,Pemasangan Keramik,Interior,658000,2021-05-30 02:53:36,2021-06-28 02:53:36
PRD338,UMKM122,Renovasi Dapur,Renovasi,5655000,2021-06-22 02:53:36,2021-09-12 02:53:36
PRD339,UMKM123,Pelatihan Leadership,Pelatihan,665000,2021-07-31 22:46:27,2022-04-17 22:46:27
PRD340,UMKM123,Les Menggambar,Bimbel,485000,2021-07-24 22:46:27,2022-04-19 22:46:27
PRD341,UMKM123,Kursus Digital Marketing,Kursus Online,895000,2021-08-06 22:46:27,2021-08-21 22:46:27
PRD342,UMKM124,Paket Pernikahan Sederhana,Event Organizer,1836000,2021-09-29 15:55:24,2022-01-10 15:55:24
PRD343,UMKM124,Desain Undangan,Desain,1521000,2021-10-31 15:55:24,2022-03-08 15:55:24
PRD345,UMKM125,Es Boba Original,Minuman,50000,2023-11-13 18:52:36,2024-05-16 18:52:36
PRD346,UMKM125,Wedang Jahe,Minuman,37000,2023-09-18 18:52:36,2024-02-06 18:52:36
PRD347,UMKM126,Bibit Jagung Hibrida,Bibit,252000,2023-08-25 09:03:17,2024-04-19 09:03:17
PRD348,UMKM126,Keripik Pisang,Produk Olahan,265000,2023-08-29 09:03:17,2023-11-01 09:03:17
PRD349,UMKM127,Les Piano,Bimbel,575000,2022-04-28 07:11:55,2022-08-30 07:11:55
PRD350,UMKM127,Les Privat Matematika,Pelatihan,414000,2022-04-14 07:11:55,2022-11-29 07:11:55
PRD351,UMKM127,Pelatihan K3,Pelatihan,123000,2022-03-14 07:11:55,2022-11-12 07:11:55
PRD352,UMKM127,Pelatihna K3,Pelatihan,1366000,2022-04-08 07:11:55,2022-10-05 07:11:55
PRD353,UMKM128,Bimbel Bahasa Inggris,Bimbel,754000,2023-12-07 23:52:18,2024-04-18 23:52:18
PRD354,UMKM128,Pleatihan Barista,Pelatihan,934000,2024-01-04 23:52:18,2024-02-20 23:52:18
PRD355,UMKM128,Buku Akuntansi,Buku,803000,2023-12-05 23:52:18,2024-06-20 23:52:18
PRD357,UMKM129,Aplikasi Absensi  ,Aplikasi,2011000,2023-03-29 09:10:44,2023-07-17 09:10:44
PRD358,UMKM129,Software Akuntansi,Software,2543000,2023-02-22 09:10:44,2023-06-18 09:10:44
PRD359,UMKM129,Software Akutnansi,Aplikasi,497000,2023-03-24 09:10:44,2023-08-09 09:10:44
PRD360,UMKM129,Migrasi Data,Jasa IT,4838000,2023-03-26 09:10:44,2023-12-14 09:10:44
PRD361,UMKM129,Sistem Irigasi Otomatis,IoT,4817000,2023-02-13 09:10:44,2023-02-13 09:10:44
PRD362,UMKM130,Jagung Pipil Kering,Hasil Panen,274000,2023-09-01 02:16:10,2023-09-06 02:16:10
PRD363,UMKM130,Selang Irigasi,Alat Tani,12000,2023-09-12 02:16:10,2023-11-19 02:16:10
PRD364,UMKM130,Singkong Segar,Bibit,285000,2023-09-23 02:16:10,2023-09-28 02:16:10
PRD365,UMKM131,Es Teh Manis,Minuman,27000,2021-12-23 19:05:59,2022-05-29 19:05:59
PRD366,UMKM131,Paket Nasi Box 50 pax,Catering,14000,2021-11-21 19:05:59,2022-04-11 19:05:59
PRD367,UMKM131,Kue Cubit,Snack,12000,2021-11-19 19:05:59,2022-05-31 19:05:59
PRD368,UMKM132,Servis Kuklas,Servis,314000,2022-02-18 07:55:32,2022-10-12 07:55:32
PRD369,UMKM132,Event Launching Produk,Event Organizer,1184000,2022-02-12 07:55:32,2022-10-09 07:55:32
PRD370,UMKM132,Desain Brosur,Desain,1599000,2022-02-27 07:55:32,2022-11-21 07:55:32
PRD371,UMKM132,Servis AC Split,Servis,1483000,2022-02-23 07:55:32,2022-09-15 07:55:32
PRD372,UMKM132,Konsultasi Pajak,Konsultasi,1940000,2022-03-18 07:55:32,2022-03-22 07:55:32
PRD373,UMKM133,Jam Dinding Kayu,Kerajinan Kayu,439000,2021-03-15 18:52:31,2021-09-23 18:52:31
PRD374,UMKM133,Kalung Macrame,Aksesoris Handmade,96000,2021-03-06 18:52:31,2021-07-29 18:52:31
PRD375,UMKM134,Matcha Latte,Minuman,7000,2024-01-12 10:13:25,2024-03-08 10:13:25
PRD376,UMKM134,Catering Ulang Tahun,Catering,40000,2023-12-22 10:13:25,2024-06-12 10:13:25
PRD377,UMKM135,App Pemesanan Online,Aplikasi,4960000,2023-07-13 23:58:10,2023-12-27 23:58:10
PRD378,UMKM136,Tas Kulit Mini,Aksesoris,348000,2022-02-24 03:04:52,2022-07-08 03:04:52
PRD379,UMKM137,Tambal Ban,Servis Kendaraan,555000,2024-01-15 03:09:44,2024-06-16 03:09:44
PRD380,UMKM137,Sewa Motor Harian,Sewa Kendaraan,1575000,2024-01-14 03:09:44,2024-10-05 03:09:44
PRD381,UMKM137,Tune Up Mobil,Servis Kendaraan,772000,2024-02-19 03:09:44,2024-03-20 03:09:44
PRD382,UMKM137,Cuci Mobil,Servis Kendaraan,855000,2024-01-07 03:09:44,2024-08-01 03:09:44
PRD383,UMKM137,Tour Domestik,Travel,1153000,2024-01-06 03:09:44,2024-03-18 03:09:44
PRD384,UMKM138,Seminar Nasional,Event Organizer,1879000,2023-08-15 21:23:34,2024-04-26 21:23:34
PRD385,UMKM138,Transkripsi Audio,Freelance,1936000,2023-09-12 21:23:34,2024-01-23 21:23:34
PRD386,UMKM139,Servis Rem,Servis Kendaraan,588000,2021-11-11 13:13:40,2022-06-07 13:13:40
PRD387,UMKM139,Paket Umroh,Travel,1836000,2021-11-20 13:13:40,2021-12-09 13:13:40
PRD388,UMKM139,Gudang Sewa,Logistik,1090000,2021-12-02 13:13:40,2022-09-21 13:13:40
PRD389,UMKM139,Kurir Ekspres Lokal,Jasa Antar Jemput,1579000,2021-11-22 13:13:40,2022-05-17 13:13:40
PRD390,UMKM139,Sewa Minibus,Sewa Kendaraan,471000,2021-12-13 13:13:40,2022-04-06 13:13:40
PRD391,UMKM140,Konsultasi Hukum,Konsultasi,283000,2021-09-14 15:21:17,2022-05-16 15:21:17
PRD392,UMKM140,Konsultasi Keuagnan,Konsultasi,972000,2021-08-31 15:21:17,2022-03-03 15:21:17
PRD393,UMKM140,Desain Brosur,Desain,647000,2021-08-27 15:21:17,2021-11-23 15:21:17
PRD394,UMKM141,Bolu Kukus,Dessert,9000,2021-10-06 04:02:26,2022-07-19 04:02:26
PRD395,UMKM141,Klepon,Dessert,36000,2021-09-21 04:02:26,2021-11-10 04:02:26
PRD396,UMKM142,Sprayer Hama,Alat Tani,291000,2023-07-01 18:39:55,2023-11-11 18:39:55
PRD397,UMKM142,Pupuk KCl,Pupuk,160000,2023-08-09 18:39:55,2024-05-22 18:39:55
PRD398,UMKM143,Platform E-commerce Custom,IoT,4503000,2021-05-06 19:27:46,2021-08-08 19:27:46
PRD399,UMKM143,Instalasi CCTV,Jasa IT,2185000,2021-05-25 19:27:46,2021-11-13 19:27:46
PRD400,UMKM143,Monitoring Listrik IoT,IoT,4089000,2021-06-07 19:27:46,2021-09-29 19:27:46
PRD401,UMKM144,HiasanD inding Batik,Dekorasi Rumah,93000,2022-09-26 11:27:22,2023-03-03 11:27:22
PRD402,UMKM144,Gantungan Kunci Custom,Souvenir,244000,2022-10-20 11:27:22,2023-04-08 11:27:22
PRD403,UMKM144,Bingkai Foto,Souvenir,475000,2022-11-06 11:27:22,2023-09-02 11:27:22
PRD404,UMKM144,Bando Kain,Aksesoris Handmade,262000,2022-11-08 11:27:22,2023-01-08 11:27:22
PRD405,UMKM145,Konsultasi HR,Konsultasi,1498000,2021-08-31 18:29:20,2022-06-26 18:29:20
PRD406,UMKM145,Penerjemah Dokumen,Freelance,900000,2021-10-23 18:29:20,2021-11-29 18:29:20
PRD407,UMKM145,Penulisan Artikel SEO,Freelance,1937000,2021-10-13 18:29:20,2022-01-21 18:29:20
PRD408,UMKM146,IT Support Bulanan,Jasa IT,1810000,2021-08-07 00:11:39,2022-02-19 00:11:39
PRD409,UMKM146,Smart Meetr Air,IoT,691000,2021-08-20 00:11:39,2022-03-20 00:11:39
PRD410,UMKM147,Cermin Ukir,Dekorasi Rumah,484000,2022-02-01 14:13:34,2022-04-20 14:13:34
PRD411,UMKM147,Mug Foto,Souvenir,68000,2022-01-27 14:13:34,2022-05-10 14:13:34
PRD412,UMKM147,Cermin Ukir,Dekorasi Rumah,323000,2022-01-27 14:13:34,2022-11-15 14:13:34
PRD413,UMKM148,Scanner Barcode,Aplikasi,2252000,2023-07-25 05:48:26,2024-03-16 05:48:26
PRD414,UMKM148,Monitoirng Listrik IoT,IoT,2840000,2023-08-21 05:48:26,2023-11-22 05:48:26
PRD415,UMKM149,Dress Anak Pesta,Pakaian Anak,420000,2021-07-27 03:41:44,2022-04-03 03:41:44
PRD416,UMKM149,Atasan Wanita Motif,Pakaian Wanita,191000,2021-08-09 03:41:44,2021-11-08 03:41:44
PRD417,UMKM149,Sepatu Olahraga,Sepatu,108000,2021-08-12 03:41:44,2021-09-11 03:41:44
PRD418,UMKM150,Jual Rumah KPR,Jual Beli,4093000,2021-06-05 02:53:17,2021-06-05 02:53:17
PRD419,UMKM150,Renovasi Kamar Mandi,Renovasi,2766000,2021-06-17 02:53:17,2021-09-12 02:53:17
PRD420,UMKM150,Renovasi Dapur,Renovasi,6025000,2021-07-15 02:53:17,2021-10-05 02:53:17
PRD421,UMKM151,Kursus Menjahit  ,Kursus Offline,1093000,2022-11-15 14:38:20,2022-12-31 14:38:20
PRD422,UMKM151,Les Privat Matematika,Bimbel,1060000,2022-10-14 14:38:20,2023-05-25 14:38:20
PRD423,UMKM151,Kursus Komputer,Kursus Offline,520000,2022-11-26 14:38:20,2023-06-21 14:38:20
PRD424,UMKM151,Kursus Menjahit,Kursus Offline,419000,2022-11-12 14:38:20,2023-07-15 14:38:20
PRD425,UMKM152,Gorden Custom,Dekorasi Rumah,71000,2022-04-17 13:19:43,2022-05-07 13:19:43
PRD426,UMKM152,Miniatur Rumah Kayu,Kerajinan Kayu,342000,2022-05-17 13:19:43,2022-11-25 13:19:43
PRD427,UMKM152,Kotak Perhiasan Kayu,Dekorasi Rumah,159000,2022-06-04 13:19:43,2022-11-16 13:19:43
PRD428,UMKM153,Dress Casual,Pakaian Wanita,243000,2022-01-27 14:40:12,2022-10-26 14:40:12
PRD429,UMKM153,Celana Panjang Pria,Pakaian Pria,323000,2022-02-09 14:40:12,2022-02-12 14:40:12
PRD430,UMKM153,Setelan Anak Lucu,Pakaian Anak,109000,2022-02-05 14:40:12,2022-06-13 14:40:12
PRD431,UMKM153,Dompet Wanita,Aksesoris,145000,2022-02-14 14:40:12,2022-08-10 14:40:12
PRD432,UMKM153,Kaos Polos Pria,Pakaian Pria,269000,2022-02-06 14:40:12,2022-03-31 14:40:12
PRD433,UMKM154,Bibit Jagung Hibrida,Bibit,247000,2022-01-11 07:14:05,2022-06-17 07:14:05
PRD434,UMKM154,Pupuk Organik Cair,Pupuk,187000,2022-01-05 07:14:05,2022-01-29 07:14:05
PRD435,UMKM154,Mesin Pompa Air,Alat Tani,38000,2022-01-04 07:14:05,2022-06-02 07:14:05
PRD436,UMKM155,Paket Spa Relaksasi,Perawatan,455000,2022-04-17 15:29:46,2023-01-09 15:29:46
PRD437,UMKM155,Lulur Badan,Perawatan,71000,2022-05-17 15:29:46,2022-11-06 15:29:46
PRD438,UMKM156,Wedang Jahe,Minuman,49000,2023-08-16 08:50:58,2023-10-24 08:50:58
PRD439,UMKM156,Paket Prasmanan,Catering,17000,2023-09-04 08:50:58,2024-05-12 08:50:58
PRD440,UMKM156,Susu Segar,Minuman,15000,2023-09-14 08:50:58,2023-12-20 08:50:58
PRD441,UMKM157,Printer Thermal,Hardware,2447000,2023-02-14 02:19:36,2023-09-09 02:19:36
PRD442,UMKM157,Sistem ERP Mini,Software,4510000,2023-03-01 02:19:36,2023-03-01 02:19:36
PRD443,UMKM157,Smart Meter Air,IoT,1939000,2023-02-25 02:19:36,2023-05-04 02:19:36
PRD444,UMKM157,Monitor LED  ,Hardware,289000,2023-02-06 02:19:36,2023-02-18 02:19:36
PRD445,UMKM157,Keyboard Mechanical  ,Hardware,881000,2023-03-04 02:19:36,2023-05-30 02:19:36
PRD446,UMKM158,Ganti Oli Motor,Servis Kendaraan,1753000,2023-05-19 19:58:18,2023-06-08 19:58:18
PRD447,UMKM159,Bolu Kukus,Dessert,14000,2022-08-06 17:01:10,2022-12-15 17:01:10
PRD448,UMKM159,Kue Cubit,Snack,43000,2022-06-22 17:01:10,2022-07-17 17:01:10
PRD449,UMKM159,Keripik Singkong Pedas,Snack,21000,2022-07-26 17:01:10,2022-08-20 17:01:10
PRD451,UMKM160,Buku TOEFL,Buku,363000,2023-07-01 12:58:37,2023-07-01 12:58:37
PRD452,UMKM160,Kursus Public Speaking,Kursus Offline,89000,2023-06-26 12:58:37,2024-02-09 12:58:37
PRD453,UMKM160,Kursus Komputer,Kursus Offline,1007000,2023-07-04 12:58:37,2024-04-10 12:58:37
PRD454,UMKM161,Kacang Tanah,Hasil Panen,50000,2022-03-07 16:05:57,2022-05-25 16:05:57
PRD455,UMKM161,Singkong Segar,Hasil Panen,210000,2022-03-21 16:05:57,2022-03-26 16:05:57
PRD458,UMKM162,Susu Segar,Minuman,26000,2023-11-05 02:02:03,2024-01-15 02:02:03
PRD459,UMKM162,Jus Alpukat,Minuman,41000,2023-10-26 02:02:03,2023-12-19 02:02:03
PRD460,UMKM162,Teh Tarik,Minuman,35000,2023-12-03 02:02:03,2024-02-02 02:02:03
PRD461,UMKM163,Jamu Beras Kencur,Obat Herbal,420000,2023-09-27 02:29:22,2023-11-21 02:29:22
PRD462,UMKM163,Kursi Roda Lipat,Alat Kesehatan,363000,2023-09-27 02:29:22,2024-01-08 02:29:22
PRD463,UMKM164,Matcha Latte,Minuman,43000,2022-07-04 18:38:15,2023-03-29 18:38:15
PRD465,UMKM164,Nasi Padang,Makanan Berat,23000,2022-07-18 18:38:15,2022-12-17 18:38:15
PRD466,UMKM165,Rok Midi,Pakaian Wanita,76000,2024-01-28 14:01:44,2024-11-04 14:01:44
PRD467,UMKM166,Heels Wanita,Sepatu,215000,2023-06-22 13:05:17,2023-10-07 13:05:17
PRD468,UMKM166,Cardigan Wanita,Pakaian Wanita,83000,2023-06-10 13:05:17,2024-02-12 13:05:17
PRD469,UMKM166,Sepatu Boots,Sepatu,249000,2023-06-13 13:05:17,2023-06-15 13:05:17
PRD470,UMKM166,Kemeja Pria Casual,Pakaian Pria,371000,2023-06-02 13:05:17,2023-06-02 13:05:17
PRD471,UMKM167,Cardigan Wanita,Pakaian Wanita,124000,2022-10-06 20:44:17,2022-12-02 20:44:17
PRD472,UMKM167,Topi Baseball,Aksesoris,257000,2022-10-11 20:44:17,2023-06-21 20:44:17
PRD474,UMKM167,Anting Mutiara,Sepatu,312000,2022-11-15 20:44:17,2022-12-24 20:44:17
PRD475,UMKM168,Mainan Edukatif Kayu,Kerajinan Kayu,57000,2023-05-28 21:21:19,2023-07-19 21:21:19
PRD476,UMKM168,Kalung Macrame,Aksesoris Handmade,374000,2023-06-08 21:21:19,2023-10-05 21:21:19
PRD477,UMKM168,Kalung Macrame,Aksesoris Handmade,222000,2023-05-17 21:21:19,2023-10-16 21:21:19
PRD478,UMKM168,Kursi Pallet Bekas,Daur Ulang,294000,2023-06-12 21:21:19,2023-07-08 21:21:19
PRD479,UMKM169,Wedang Jahe,Minuman,12000,2023-04-02 09:10:11,2023-07-01 09:10:11
PRD480,UMKM170,Wedang Jahe,Minuman,14000,2021-09-08 12:31:37,2022-02-04 12:31:37
PRD481,UMKM170,Dadar Gulung,Dessert,47000,2021-08-29 12:31:37,2022-02-06 12:31:37
PRD482,UMKM170,Ctaering Pernikahan,Catering,6000,2021-08-04 12:31:37,2021-10-03 12:31:37
PRD483,UMKM171,Driver Harian,Jasa Antar Jemput,1084000,2021-03-21 20:19:50,2021-04-14 20:19:50
PRD484,UMKM171,Gudang Sewa,Travel,1270000,2021-03-29 20:19:50,2021-03-29 20:19:50
PRD485,UMKM171,Cuci Mobil,Servis Kendaraan,1008000,2021-04-16 20:19:50,2021-07-13 20:19:50
PRD486,UMKM172,Cuci Mobil,Servis Kendaraan,847000,2022-06-16 17:36:17,2023-01-27 17:36:17
PRD487,UMKM172,Jasa Titip Belanja  ,Jasa Antar Jemput,1133000,2022-05-27 17:36:17,2022-10-12 17:36:17
PRD488,UMKM172,Pengiriman Barang Kota,Logistik,564000,2022-05-05 17:36:17,2022-06-22 17:36:17
PRD489,UMKM172,Sewa Minibus,Sewa Kendaraan,1183000,2022-05-29 17:36:17,2022-11-21 17:36:17
PRD490,UMKM173,Servis Kulkas,Servis,959000,2021-07-14 06:08:13,2022-02-05 06:08:13
PRD491,UMKM173,Servis Laptop,Servis,147000,2021-07-12 06:08:13,2022-03-03 06:08:13
PRD492,UMKM173,Servis Laptop,Servis,379000,2021-09-01 06:08:13,2022-03-18 06:08:13
PRD493,UMKM173,Penulisan Artikel SEO,Freelance,2886000,2021-08-21 06:08:13,2022-04-23 06:08:13
PRD494,UMKM174,Pulse Oximeter,Alat Kesehatan,384000,2022-06-11 09:23:15,2022-09-05 09:23:15
PRD495,UMKM174,Timbangan Badan,Alat Kesehatan,73000,2022-05-26 09:23:15,2022-06-26 09:23:15
PRD496,UMKM175,Tunik Polos,Pakaian Wanita,133000,2023-02-03 13:37:46,2023-04-26 13:37:46
PRD497,UMKM175,Dress Casual,Pakaian Wanita,357000,2023-01-22 13:37:46,2023-09-27 13:37:46
PRD498,UMKM175,Sepatu Olahraga,Sepatu,73000,2023-03-10 13:37:46,2023-10-21 13:37:46
PRD499,UMKM175,Sepatu Boots,Sepatu,748000,2023-01-21 13:37:46,2023-08-04 13:37:46
PRD500,UMKM176,Anting Mutiara,Aksesoris,173000,2023-09-24 02:24:59,2023-10-09 02:24:59
PRD501,UMKM176,Celana Chino Pria,Pakaian Pria,231000,2023-08-11 02:24:59,2023-10-17 02:24:59
PRD502,UMKM176,Polo Shirt Pria,Pakaian Pria,233000,2023-08-07 02:24:59,2024-04-13 02:24:59
PRD503,UMKM176,Jaket Bomber Pria,Pakaian Pria,956000,2023-09-05 02:24:59,2024-04-03 02:24:59
PRD504,UMKM177,Servis Printer,Servis,253000,2022-10-31 14:10:29,2022-12-03 14:10:29
PRD505,UMKM178,Konsultasi Dokter Online,Jasa Medis,289000,2022-05-29 09:00:05,2022-11-06 09:00:05
PRD506,UMKM178,Thermometer nIfrared,Alat Kesehatan,459000,2022-04-27 09:00:05,2022-04-27 09:00:05
PRD507,UMKM178,Layanan Bidan,Jasa Medis,399000,2022-05-29 09:00:05,2023-02-22 09:00:05
PRD508,UMKM179,Furniture Custom,Interior,4871000,2023-04-27 15:06:54,2024-02-17 15:06:54
PRD509,UMKM180,Workshop Fotografi,Pelatihan,725000,2023-07-07 08:58:21,2023-10-30 08:58:21
PRD510,UMKM180,Kursus Editing Video,Kursus Online,1454000,2023-07-07 08:58:21,2023-12-28 08:58:21
PRD511,UMKM180,Bimbel UN SD,Bimbel,1402000,2023-07-07 08:58:21,2023-08-25 08:58:21
PRD512,UMKM180,Workshop Fotografi,Pelatihan,523000,2023-06-19 08:58:21,2023-10-25 08:58:21
PRD513,UMKM181,Konsultasi Hukum,Konsultasi,1525000,2021-12-10 01:28:12,2022-06-26 01:28:12
PRD514,UMKM181,Konsultasi Pajak,Konsultasi,444000,2021-11-09 01:28:12,2022-08-22 01:28:12
PRD515,UMKM182,Snack Box Meeting,Catering,20000,2022-10-10 02:48:20,2022-11-07 02:48:20
PRD516,UMKM182,Catering Kantor Harian,Catering,35000,2022-11-09 02:48:20,2022-11-09 02:48:20
PRD517,UMKM183,Sabit Intan,Alat Tani,179000,2022-10-26 05:19:38,2023-07-12 05:19:38
PRD518,UMKM183,Pupuk Urea 50kg,Pupuk,88000,2022-09-23 05:19:38,2023-06-04 05:19:38
PRD519,UMKM184,Buku Matematika SMP,Buku,592000,2021-10-16 06:53:50,2021-11-24 06:53:50
PRD520,UMKM184,Buku Akuntansi,Buku,810000,2021-10-20 06:53:50,2022-04-03 06:53:50
PRD521,UMKM185,Kursus Memasak,Kursus Offline,609000,2022-08-06 17:39:34,2022-12-27 17:39:34
PRD522,UMKM185,Buku Matematika SMP,Buku,1182000,2022-07-08 17:39:34,2022-10-31 17:39:34
PRD523,UMKM185,Kursus Bahasa Inggris,Kursus Online,1362000,2022-07-15 17:39:34,2023-01-25 17:39:34
