id,name,sector,description,created_at,updated_at,photo_url
UMKM479,Rental Wulan,Transportasi,Jasa angkut barang pindahan rumah dan kantor dengan armada lengkap dan tenaga bongkar-muat berpengalaman.,2021-09-20 18:18:33,2022-09-27 18:18:33,https://cdn.dummyumkm.id/umkm/UMKM479.jpg
UMKM480,Raffi Pro,Jasa,"Penyedia layanan tenaga keamanan (satpam) dan CCTV untuk perumahan, ruko, dan kawasan bisnis.",2023-03-15 15:18:30,2024-06-27 15:18:30,
UMKM481,Travel Umar,Transportasi,Usaha ojek online dan antar-jemput sekolah berbasis aplikasi yang melayani area kota dan pinggiran kota.,2023-02-13 01:06:53,2023-03-04 01:06:53,https://cdn.dummyumkm.id/umkm/UMKM481.jpg
UMKM483,Dapur Ucok,Kuliner,Usaha kuliner rumahan yang fokus pada produksi aneka snack dan kue kering untuk oleh-oleh dan hampers hari raya.,2023-05-04 04:19:36,2024-06-16 04:19:36,https://cdn.dummyumkm.id/umkm/UMKM483.jpg
UMKM484,Panen Tora,Pertanian,"Kelompok tani yang menjual bibit padi unggul, pupuk organik, dan alat pertanian dengan harga terjangkau.",2021-05-06 11:14:18,2021-11-29 11:14:18,https://cdn.dummyumkm.id/umkm/UMKM484.jpg
UMKM485,Nanda Teknologi,Teknologi,Startup teknologi yang mengembangkan aplikasi manajemen kasir dan inventaris khusus untuk UMKM di seluruh Indonesia.,2023-10-07 18:15:42,2024-02-25 18:15:42,https://cdn.dummyumkm.id/umkm/UMKM485.jpg
UMKM486,Kriya Prisia,Kerajinan,"Usaha lukisan dan seni rupa yang menerima pesanan lukisan custom, mural dinding, dan dekorasi kantor.",2022-12-23 09:16:20,2023-03-14 09:16:20,https://cdn.dummyumkm.id/umkm/UMKM486.jpg
UMKM487,Jaka Service,Jasa,,2023-02-01 15:09:23,2024-05-07 15:09:23,https://cdn.dummyumkm.id/umkm/UMKM487.jpg
UMKM488,Studio Digital Uut,Teknologi,"Penyedia solusi IoT (Internet of Things) untuk otomasi rumah, gudang, dan pertanian dengan perangkat buatan lokal.",2021-02-17 23:35:45,2021-12-21 23:35:45,https://cdn.dummyumkm.id/umkm/UMKM488.jpg
UMKM489,Handcraft Olivia,Kerajinan,"Usaha kerajinan tangan berbahan rotan dan bambu yang memproduksi furnitur, tas, dan dekorasi rumah bernilai ekspor.",2023-03-17 03:58:14,2023-12-01 03:58:14,https://cdn.dummyumkm.id/umkm/UMKM489.jpg
UMKM490,Solusi IT Bagas,Teknologi,"Perusahaan IT yang menyediakan layanan instalasi jaringan, maintenance server, dan IT support untuk bisnis skala menengah.",2021-10-29 11:33:08,2023-02-23 11:33:08,https://cdn.dummyumkm.id/umkm/UMKM490.jpg
UMKM492,Andi Property,Properti,Jasa arsitek dan kontraktor yang mengerjakan pembangunan rumah tinggal dan ruko sesuai anggaran dan desain klien.,2021-05-26 18:03:03,2022-09-19 18:03:03,https://cdn.dummyumkm.id/umkm/UMKM492.jpg
UMKM493,Chacha Academy,Pendidikan,"Pusat kursus bahasa Inggris dan Mandarin untuk anak-anak, remaja, dan profesional dengan metode komunikatif.",2023-12-26 02:51:14,2024-08-06 02:51:14,https://cdn.dummyumkm.id/umkm/UMKM493.jpg
UMKM494,JakaArt,Kerajinan,"Usaha kerajinan tangan berbahan rotan dan bambu yang memproduksi furnitur, tas, dan dekorasi rumah bernilai ekspor.",2023-10-08 13:49:16,2023-12-27 13:49:16,
UMKM495,Distro Bambang,Fashion,,2021-04-09 04:06:59,2021-07-27 04:06:59,https://cdn.dummyumkm.id/umkm/UMKM495.jpg
UMKM496,Farm Tommy,Pertanian,"Usaha budidaya tanaman hias dan bunga potong yang memasok ke florist, hotel, dan acara pernikahan.",2023-10-18 19:53:04,2024-02-27 19:53:04,https://cdn.dummyumkm.id/umkm/UMKM496.jpg
UMKM497,Medika Siti,Kesehatan,"Penyedia alat kesehatan rumah tangga seperti tensimeter, nebulizer, dan kursi roda dengan harga terjangkau.",2023-04-28 11:12:05,2024-01-05 11:12:05,https://cdn.dummyumkm.id/umkm/UMKM497.jpg
UMKM498,Dapur Julia,Kuliner,"Menyediakan berbagai menu makanan rumahan dengan cita rasa autentik khas daerah, cocok untuk makan siang maupun makan malam keluarga.",2023-06-18 11:14:40,2023-07-13 11:14:40,https://cdn.dummyumkm.id/umkm/UMKM498.jpg
UMKM499,Fitri Dev,Teknologi,Perusahaan teknologi yang menyediakan solusi digitalisasi dokumen dan manajemen arsip berbasis cloud.,2022-04-03 13:03:48,2023-04-22 13:03:48,
UMKM500,Travel Prio,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2022-05-11 12:50:21,2023-09-19 12:50:21,https://cdn.dummyumkm.id/umkm/UMKM500.jpg
UMKM501,Chacha Catering,Kuliner,"Usaha katering spesialis nasi box dan prasmanan untuk acara pernikahan, ulang tahun, dan rapat kantor dengan harga terjangkau.",2022-09-12 17:33:06,2023-02-01 17:33:06,https://cdn.dummyumkm.id/umkm/UMKM501.jpg
UMKM502,Kursus Ika,Pendidikan,Penyedia layanan les privat guru ke rumah untuk berbagai mata pelajaran dengan sistem penjadwalan fleksibel.,2022-09-20 12:48:35,2024-01-30 12:48:35,https://cdn.dummyumkm.id/umkm/UMKM502.jpg
UMKM503,Kebun Khoirul,Pertanian,"Usaha pengolahan hasil pertanian menjadi produk bernilai tambah seperti tepung mocaf, keripik singkong, dan abon.",2021-08-14 09:44:10,2022-07-14 09:44:10,https://cdn.dummyumkm.id/umkm/UMKM503.jpg
UMKM504,Kedai Nabilah,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2022-07-04 06:34:36,2023-07-28 06:34:36,https://cdn.dummyumkm.id/umkm/UMKM504.jpg
UMKM505,Herbal Vina,Kesehatan,"Usaha produksi jamu dan herbal tradisional Indonesia seperti jahe merah, kunyit asam, dan temulawak dalam kemasan higienis.",2023-08-02 02:19:33,2023-08-19 02:19:33,https://cdn.dummyumkm.id/umkm/UMKM505.jpg
UMKM506,RM Zaskia,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2022-06-05 00:12:12,2023-03-24 00:12:12,https://cdn.dummyumkm.id/umkm/UMKM506.jpg
UMKM507,Galih Fashion,Fashion,"Distro lokal yang memproduksi kaos, hoodie, dan topi dengan desain orisinal bertema budaya Indonesia.",2022-01-13 09:36:56,2022-08-25 09:36:56,https://cdn.dummyumkm.id/umkm/UMKM507.jpg
UMKM508,Toko Busana Guntur,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2023-07-17 03:00:27,2023-11-30 03:00:27,https://cdn.dummyumkm.id/umkm/UMKM508.jpg
UMKM509,Toko Busana Khoirul,Fashion,"Distro lokal yang memproduksi kaos, hoodie, dan topi dengan desain orisinal bertema budaya Indonesia.",2022-01-28 20:18:49,2022-07-04 20:18:49,https://cdn.dummyumkm.id/umkm/UMKM509.jpg
UMKM510,Souvenir Prisia,Kerajinan,Usaha pembuatan boneka dan mainan edukatif anak berbahan kain flannel dan kayu tanpa bahan berbahaya.,2023-09-28 17:32:16,2024-05-19 17:32:16,https://cdn.dummyumkm.id/umkm/UMKM510.jpg
UMKM511,Warung Luthfi,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2021-01-30 01:41:30,2021-07-27 01:41:30,https://cdn.dummyumkm.id/umkm/UMKM511.jpg
UMKM513,Rental Putri,Transportasi,Usaha sewa motor harian dan mingguan yang melayani wisatawan dan warga yang butuh kendaraan jangka pendek.,2022-10-17 20:59:22,2023-01-20 20:59:22,https://cdn.dummyumkm.id/umkm/UMKM513.jpg
UMKM514,Ekspedisi Titi,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2022-06-16 23:38:21,2022-08-03 23:38:21,https://cdn.dummyumkm.id/umkm/UMKM514.jpg
UMKM515,Jasa Dani,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2021-05-26 13:49:36,2022-07-29 13:49:36,https://cdn.dummyumkm.id/umkm/UMKM515.jpg
UMKM517,Koleksi Zaskia,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2022-04-26 18:59:14,2022-11-13 18:59:14,https://cdn.dummyumkm.id/umkm/UMKM517.jpg
UMKM518,Bayu Fashion,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2022-11-08 03:49:59,2023-04-28 03:49:59,https://cdn.dummyumkm.id/umkm/UMKM518.jpg
UMKM519,Studio Cahyo,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2022-02-06 01:32:38,2022-09-24 01:32:38,https://cdn.dummyumkm.id/umkm/UMKM519.jpg
UMKM520,Apotek Fitri,Kesehatan,"Usaha produksi jamu dan herbal tradisional Indonesia seperti jahe merah, kunyit asam, dan temulawak dalam kemasan higienis.",2021-07-05 04:13:08,2022-08-03 04:13:08,https://cdn.dummyumkm.id/umkm/UMKM520.jpg
UMKM521,Widya Property,Properti,"Usaha kost putra-putri dengan fasilitas lengkap seperti WiFi, AC, kamar mandi dalam, dan dapur bersama.",2023-09-05 10:26:26,2024-08-13 10:26:26,https://cdn.dummyumkm.id/umkm/UMKM521.jpg
UMKM522,Pusat Belajar Yanto,Pendidikan,Penyedia layanan les privat guru ke rumah untuk berbagai mata pelajaran dengan sistem penjadwalan fleksibel.,2023-10-26 08:24:47,2024-01-29 08:24:47,https://cdn.dummyumkm.id/umkm/UMKM522.jpg
UMKM523,Studio Dinda,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2023-12-22 02:22:32,2023-12-22 02:22:32,https://cdn.dummyumkm.id/umkm/UMKM523.jpg
UMKM524,Warung Maudy,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2022-06-05 18:18:52,2023-03-13 18:18:52,https://cdn.dummyumkm.id/umkm/UMKM524.jpg
UMKM525,Panen Irfan,Pertanian,"Usaha budidaya tanaman hias dan bunga potong yang memasok ke florist, hotel, dan acara pernikahan.",2022-02-07 14:13:58,2022-12-15 14:13:58,https://cdn.dummyumkm.id/umkm/UMKM525.jpg
UMKM526,LKP Baim,Pendidikan,"Lembaga bimbingan belajar yang menyediakan les privat dan kelompok untuk siswa SD, SMP, dan SMA semua mata pelajaran.",2021-07-15 22:02:44,2022-10-23 22:02:44,https://cdn.dummyumkm.id/umkm/UMKM526.jpg
UMKM527,LKP Yusuf,Pendidikan,"Lembaga kursus musik yang mengajarkan piano, gitar, vokal, dan drum untuk anak-anak hingga dewasa.",2023-12-21 00:05:20,2024-02-16 00:05:20,https://cdn.dummyumkm.id/umkm/UMKM527.jpg
UMKM528,Taufik Digital,Teknologi,"Perusahaan IT yang menyediakan layanan instalasi jaringan, maintenance server, dan IT support untuk bisnis skala menengah.",2021-12-16 16:15:31,2022-10-13 16:15:31,https://cdn.dummyumkm.id/umkm/UMKM528.jpg
UMKM529,Tani Teguh,Pertanian,"Kelompok tani yang menjual bibit padi unggul, pupuk organik, dan alat pertanian dengan harga terjangkau.",2022-10-21 13:54:14,2022-12-08 13:54:14,https://cdn.dummyumkm.id/umkm/UMKM529.jpg
UMKM530,Warung Fitri,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2023-11-01 04:44:07,2025-02-12 04:44:07,https://cdn.dummyumkm.id/umkm/UMKM530.jpg
UMKM531,Jasa Dian,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2023-07-21 20:35:23,2024-04-26 20:35:23,https://cdn.dummyumkm.id/umkm/UMKM531.jpg
UMKM532,TaufikArt,Kerajinan,"Produksi aksesori handmade berbahan manik-manik, macramé, dan kain tenun untuk pasar lokal dan ekspor.",2023-12-17 12:46:32,2025-01-31 12:46:32,
UMKM533,Kedai Erlangga,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2023-05-02 01:18:21,2023-07-11 01:18:21,https://cdn.dummyumkm.id/umkm/UMKM533.jpg
UMKM534,Vino Tech,Teknologi,Penyedia jasa rekondisi dan penjualan laptop serta PC bekas berkualitas dengan garansi resmi toko.,2023-11-08 13:09:58,2024-04-06 13:09:58,https://cdn.dummyumkm.id/umkm/UMKM534.jpg
UMKM535,Acha Style,Fashion,Toko sepatu dan sandal lokal yang mengutamakan kenyamanan dan kualitas bahan dengan desain kekinian.,2023-10-05 00:30:22,2023-11-04 00:30:22,https://cdn.dummyumkm.id/umkm/UMKM535.jpg
UMKM536,Rental Diaz,Transportasi,Usaha sewa motor harian dan mingguan yang melayani wisatawan dan warga yang butuh kendaraan jangka pendek.,2022-11-24 16:32:45,2023-01-30 16:32:45,https://cdn.dummyumkm.id/umkm/UMKM536.jpg
UMKM537,Jasa Muhammad,Jasa,"Penyedia layanan tenaga keamanan (satpam) dan CCTV untuk perumahan, ruko, dan kawasan bisnis.",2023-06-05 19:30:08,2024-04-08 19:30:08,
UMKM538,Rental Cinta,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2022-12-26 08:14:51,2023-01-13 08:14:51,https://cdn.dummyumkm.id/umkm/UMKM538.jpg
UMKM539,Faris Solution,Jasa,"Penyedia layanan fotografi dan videografi untuk pernikahan, produk, dan acara korporat dengan hasil berkualitas tinggi.",2021-03-08 03:45:43,2021-05-14 03:45:43,https://cdn.dummyumkm.id/umkm/UMKM539.jpg
UMKM540,Ilham Kitchen,Kuliner,"Usaha katering spesialis nasi box dan prasmanan untuk acara pernikahan, ulang tahun, dan rapat kantor dengan harga terjangkau.",2021-07-29 07:22:42,2021-09-19 07:22:42,https://cdn.dummyumkm.id/umkm/UMKM540.jpg
UMKM541,Farm Cahyo,Pertanian,Peternak ayam kampung dan ikan lele yang menjual hasil ternak segar langsung ke pasar dan rumah tangga.,2022-12-26 08:01:51,2023-02-11 08:01:51,https://cdn.dummyumkm.id/umkm/UMKM541.jpg
UMKM542,Studio Digital Indah,Teknologi,Penyedia jasa rekondisi dan penjualan laptop serta PC bekas berkualitas dengan garansi resmi toko.,2022-12-04 16:00:36,2024-01-30 16:00:36,https://cdn.dummyumkm.id/umkm/UMKM542.jpg
UMKM543,Kerajinan Umar,Kerajinan,"Pengrajin gerabah dan keramik yang memproduksi pot, vas bunga, dan perlengkapan dapur dengan motif tradisional.",2021-07-13 18:41:23,2022-03-05 18:41:23,https://cdn.dummyumkm.id/umkm/UMKM543.jpg
UMKM544,Layanan Surya,Jasa,"Jasa kebersihan dan sanitasi untuk rumah, kantor, dan gedung komersial dengan peralatan profesional dan ramah lingkungan.",2021-10-08 07:33:52,2021-11-13 07:33:52,https://cdn.dummyumkm.id/umkm/UMKM544.jpg
UMKM545,Andien Dev,Teknologi,"Developer aplikasi mobile Android dan iOS untuk berbagai kebutuhan bisnis, mulai dari e-commerce hingga sistem absensi.",2021-10-03 18:17:31,2022-09-19 18:17:31,
UMKM546,Handcraft Sigit,Kerajinan,Usaha pembuatan boneka dan mainan edukatif anak berbahan kain flannel dan kayu tanpa bahan berbahaya.,2022-09-28 05:15:46,2023-07-23 05:15:46,
UMKM547,Studio Digital Jaka,Teknologi,"Perusahaan IT yang menyediakan layanan instalasi jaringan, maintenance server, dan IT support untuk bisnis skala menengah.",2021-03-11 08:22:00,2021-12-13 08:22:00,https://cdn.dummyumkm.id/umkm/UMKM547.jpg
UMKM548,Toko Busana Cici,Fashion,"Toko pakaian pria casual dan formal yang menawarkan kemeja, celana, dan jaket dengan harga bersaing.",2022-09-23 00:50:55,2023-12-11 00:50:55,https://cdn.dummyumkm.id/umkm/UMKM548.jpg
UMKM549,Kirana Estate,Properti,Jasa arsitek dan kontraktor yang mengerjakan pembangunan rumah tinggal dan ruko sesuai anggaran dan desain klien.,2021-04-26 04:32:44,2022-07-23 04:32:44,https://cdn.dummyumkm.id/umkm/UMKM549.jpg
UMKM550,Bimbel Budi,Pendidikan,"Penyedia buku pelajaran, modul, dan alat tulis kantor untuk sekolah dan lembaga pendidikan dengan harga grosir.",2022-06-16 09:35:54,2023-09-08 09:35:54,https://cdn.dummyumkm.id/umkm/UMKM550.jpg
UMKM551,Kriya Bayu,Kerajinan,"Usaha produksi souvenir pernikahan dan ulang tahun custom seperti gantungan kunci, mug, dan tumbler sablon.",2023-04-17 18:38:30,2024-06-01 18:38:30,https://cdn.dummyumkm.id/umkm/UMKM551.jpg
UMKM552,Toko Busana Kartika,Fashion,Usaha thrift shop yang menjual pakaian bekas layak pakai pilihan dengan harga sangat terjangkau.,2023-07-27 21:07:19,2023-12-04 21:07:19,https://cdn.dummyumkm.id/umkm/UMKM552.jpg
UMKM553,Agro Mahendra,Pertanian,Usaha pertanian organik yang memproduksi sayuran segar bebas pestisida untuk dikirim langsung ke konsumen dan restoran.,2023-12-05 09:12:46,2024-05-09 09:12:46,
UMKM554,Medika Bagas,Kesehatan,"Penyedia layanan perawatan kesehatan lansia di rumah, meliputi perawatan luka, fisioterapi, dan pendampingan harian.",2023-11-21 02:04:48,2024-10-17 02:04:48,https://cdn.dummyumkm.id/umkm/UMKM554.jpg
UMKM555,Warung Eka,Kuliner,"Usaha makanan beku (frozen food) rumahan seperti dimsum, siomay, dan nugget dengan bahan halal dan tanpa pengawet.",2022-08-08 21:51:32,2023-03-18 21:51:32,https://cdn.dummyumkm.id/umkm/UMKM555.jpg
UMKM556,Studio Digital Surya,Teknologi,"Penyedia solusi IoT (Internet of Things) untuk otomasi rumah, gudang, dan pertanian dengan perangkat buatan lokal.",2023-07-04 22:19:21,2023-09-12 22:19:21,https://cdn.dummyumkm.id/umkm/UMKM556.jpg
UMKM557,Travel Fanny,Transportasi,Usaha ojek online dan antar-jemput sekolah berbasis aplikasi yang melayani area kota dan pinggiran kota.,2023-10-04 09:02:23,2024-09-15 09:02:23,https://cdn.dummyumkm.id/umkm/UMKM557.jpg
UMKM558,Dapur Ussy,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2021-08-22 22:38:02,2022-12-20 22:38:02,https://cdn.dummyumkm.id/umkm/UMKM558.jpg
UMKM559,LKP Lukman,Pendidikan,"Bimbingan belajar khusus persiapan SBMPTN, UTBK, dan masuk sekolah kedinasan dengan pengajar berpengalaman.",2022-07-17 17:57:01,2023-06-09 17:57:01,https://cdn.dummyumkm.id/umkm/UMKM559.jpg
UMKM560,UD Happy,Pertanian,Usaha agrowisata yang membuka lahan perkebunan untuk wisata edukasi petik buah dan sayur bagi keluarga.,2023-06-11 09:17:50,2024-05-25 09:17:50,https://cdn.dummyumkm.id/umkm/UMKM560.jpg
UMKM561,Ika Kitchen,Kuliner,"Bisnis food truck yang berkeliling menjajakan burger, hotdog, dan minuman segar di area perkantoran dan kampus.",2022-11-26 11:59:32,2023-11-29 11:59:32,https://cdn.dummyumkm.id/umkm/UMKM561.jpg
UMKM562,Herbal Julia,Kesehatan,"Klinik kesehatan umum yang melayani konsultasi dokter, pemeriksaan laboratorium, dan layanan rawat jalan harian.",2021-12-11 13:56:09,2022-06-15 13:56:09,https://cdn.dummyumkm.id/umkm/UMKM562.jpg
UMKM563,Kedai Hafiz,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2022-12-14 10:10:37,2024-02-01 10:10:37,https://cdn.dummyumkm.id/umkm/UMKM563.jpg
UMKM564,Outlet Yasmin,Fashion,"Brand pakaian olahraga lokal yang memproduksi jersey, celana training, dan sepatu olahraga berkualitas tinggi.",2021-07-11 20:48:42,2022-02-03 20:48:42,https://cdn.dummyumkm.id/umkm/UMKM564.jpg
UMKM565,Koleksi Dewi,Fashion,"Toko pakaian pria casual dan formal yang menawarkan kemeja, celana, dan jaket dengan harga bersaing.",2022-08-17 21:35:53,2023-03-04 21:35:53,https://cdn.dummyumkm.id/umkm/UMKM565.jpg
UMKM566,Koleksi Hesti,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2023-05-22 17:31:35,2024-08-22 17:31:35,https://cdn.dummyumkm.id/umkm/UMKM566.jpg
UMKM567,Karya Bagas,Kerajinan,"Pengrajin gerabah dan keramik yang memproduksi pot, vas bunga, dan perlengkapan dapur dengan motif tradisional.",2022-01-27 12:38:52,2022-07-30 12:38:52,https://cdn.dummyumkm.id/umkm/UMKM567.jpg
UMKM568,Umar Catering,Kuliner,"Warung makan sederhana yang menyajikan masakan Padang, Jawa, dan Sunda dengan porsi besar dan harga ramah di kantong.",2021-05-29 02:57:41,2022-09-17 02:57:41,https://cdn.dummyumkm.id/umkm/UMKM568.jpg
UMKM569,Katering Elvy,Kuliner,"Katering harian untuk karyawan dan pabrik, menyajikan menu 4 sehat 5 sempurna dengan standar kebersihan terjaga.",2021-12-22 00:49:30,2022-05-14 00:49:30,https://cdn.dummyumkm.id/umkm/UMKM569.jpg
UMKM570,Eko Logistik,Transportasi,"Usaha bus pariwisata yang menyediakan armada bus besar dan medium untuk study tour, piknik, dan gathering kantor.",2023-09-06 00:12:32,2023-09-10 00:12:32,https://cdn.dummyumkm.id/umkm/UMKM570.jpg
UMKM571,Hendra Cargo,Transportasi,"Usaha bus pariwisata yang menyediakan armada bus besar dan medium untuk study tour, piknik, dan gathering kantor.",2021-12-05 11:23:01,2022-01-18 11:23:01,https://cdn.dummyumkm.id/umkm/UMKM571.jpg
UMKM572,Hana Service,Jasa,"Penyedia jasa desain grafis dan branding untuk UMKM, meliputi pembuatan logo, brosur, dan materi pemasaran digital.",2023-04-29 22:44:50,2024-02-17 22:44:50,https://cdn.dummyumkm.id/umkm/UMKM572.jpg
UMKM573,Apotek Gisella,Kesehatan,"Usaha produksi suplemen kesehatan berbahan dasar alami seperti madu, propolis, dan royal jelly bersertifikat BPOM.",2022-02-28 07:16:18,2022-03-06 07:16:18,https://cdn.dummyumkm.id/umkm/UMKM573.jpg
UMKM574,Koleksi Erin,Fashion,"Butik pakaian wanita muslimah yang menyediakan gamis, hijab, dan aksesoris dengan model terkini dan bahan premium.",2021-06-16 22:15:05,2021-08-15 22:15:05,https://cdn.dummyumkm.id/umkm/UMKM574.jpg
UMKM575,Wahyu Fashion,Fashion,"Toko aksesoris fashion wanita meliputi tas, dompet, perhiasan, dan ikat rambut dengan koleksi yang selalu diperbarui.",2022-03-16 19:22:14,2023-02-12 19:22:14,https://cdn.dummyumkm.id/umkm/UMKM575.jpg
UMKM576,Velove Pro,Jasa,"Jasa laundry kiloan dan satuan yang melayani antar-jemput pakaian dengan hasil bersih, rapi, dan wangi.",2021-09-12 04:21:02,2021-11-10 04:21:02,https://cdn.dummyumkm.id/umkm/UMKM576.jpg
UMKM577,Medika Andi,Kesehatan,"Usaha produksi jamu dan herbal tradisional Indonesia seperti jahe merah, kunyit asam, dan temulawak dalam kemasan higienis.",2022-09-18 00:56:42,2023-07-05 00:56:42,https://cdn.dummyumkm.id/umkm/UMKM577.jpg
UMKM578,Griya Kezia,Properti,"Penyedia jasa renovasi rumah dan interior yang mengerjakan pengecatan, pemasangan keramik, dan plafon gypsum.",2022-08-28 19:26:17,2023-12-03 19:26:17,https://cdn.dummyumkm.id/umkm/UMKM578.jpg
UMKM579,Pusat Belajar Nanda,Pendidikan,"Penyedia buku pelajaran, modul, dan alat tulis kantor untuk sekolah dan lembaga pendidikan dengan harga grosir.",2022-10-15 19:21:55,2023-04-15 19:21:55,https://cdn.dummyumkm.id/umkm/UMKM579.jpg
UMKM580,Layanan Chacha,Jasa,"Usaha freelance penulisan konten, copywriting, dan manajemen media sosial untuk berbagai brand dan perusahaan.",2022-12-11 08:16:56,2024-03-24 08:16:56,https://cdn.dummyumkm.id/umkm/UMKM580.jpg
UMKM581,Oscar Kitchen,Kuliner,"Menyediakan berbagai menu makanan rumahan dengan cita rasa autentik khas daerah, cocok untuk makan siang maupun makan malam keluarga.",2021-06-03 16:34:21,2022-06-16 16:34:21,
UMKM582,Agro Tommy,Pertanian,"Usaha budidaya tanaman hias dan bunga potong yang memasok ke florist, hotel, dan acara pernikahan.",2021-05-07 09:08:20,2022-04-20 09:08:20,https://cdn.dummyumkm.id/umkm/UMKM582.jpg
UMKM583,LKP Tommy,Pendidikan,,2021-12-17 02:23:42,2023-04-09 02:23:42,https://cdn.dummyumkm.id/umkm/UMKM583.jpg
UMKM584,Pusat Belajar Wendi,Pendidikan,Lembaga kursus komputer dan Microsoft Office untuk pelajar dan ibu rumah tangga yang ingin meningkatkan keterampilan.,2023-06-22 18:55:40,2023-10-13 18:55:40,https://cdn.dummyumkm.id/umkm/UMKM584.jpg
UMKM586,Farm Velove,Pertanian,"Usaha budidaya tanaman hias dan bunga potong yang memasok ke florist, hotel, dan acara pernikahan.",2022-12-17 22:27:00,2024-04-03 22:27:00,https://cdn.dummyumkm.id/umkm/UMKM586.jpg
UMKM587,Dapur Okta,Kuliner,"Spesialis dessert dan kue ulang tahun custom, menerima pesanan untuk berbagai acara dengan desain sesuai permintaan.",2021-01-13 01:12:01,2021-12-11 01:12:01,https://cdn.dummyumkm.id/umkm/UMKM587.jpg
UMKM588,Jasa Guntur,Jasa,"Usaha event organizer yang menangani pernikahan, ulang tahun, seminar, dan acara perusahaan dari skala kecil hingga besar.",2023-10-29 17:39:07,2024-01-28 17:39:07,https://cdn.dummyumkm.id/umkm/UMKM588.jpg
UMKM589,Karya Eko,Kerajinan,"Pengrajin batik tulis dan cap khas daerah yang menerima pesanan seragam, kain meteran, dan souvenir.",2023-10-21 20:48:29,2023-12-21 20:48:29,https://cdn.dummyumkm.id/umkm/UMKM589.jpg
UMKM590,RM Cinta,Kuliner,"Menjual aneka jajanan pasar tradisional seperti klepon, dadar gulung, dan putu ayu dengan resep turun-temurun.",2021-10-10 03:13:20,2023-01-23 03:13:20,https://cdn.dummyumkm.id/umkm/UMKM590.jpg
UMKM591,Laudya Teknologi,Teknologi,,2022-01-05 17:30:54,2023-04-15 17:30:54,https://cdn.dummyumkm.id/umkm/UMKM591.jpg
UMKM592,Butik Hasan,Fashion,Butik pakaian branded second yang menjual produk impor berkualitas dengan harga lebih terjangkau.,2021-05-07 01:45:58,2022-01-27 01:45:58,https://cdn.dummyumkm.id/umkm/UMKM592.jpg
UMKM593,Ekspedisi Tommy,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2021-02-06 12:35:39,2021-12-26 12:35:39,https://cdn.dummyumkm.id/umkm/UMKM593.jpg
UMKM594,Prio Service,Jasa,"Usaha event organizer yang menangani pernikahan, ulang tahun, seminar, dan acara perusahaan dari skala kecil hingga besar.",2023-12-27 03:21:04,2025-02-22 03:21:04,
UMKM595,Wulan Cargo,Transportasi,"Bengkel spesialis servis mobil dan motor yang menangani tune up, ganti oli, dan perbaikan mesin secara profesional.",2021-07-06 02:45:42,2022-02-17 02:45:42,https://cdn.dummyumkm.id/umkm/UMKM595.jpg
UMKM596,Jasa Omar,Jasa,,2021-07-27 20:03:04,2021-12-21 20:03:04,https://cdn.dummyumkm.id/umkm/UMKM596.jpg
